[BLOCK TYPE;TAG;NEXT BLK;DESCRIPTION;INITIAL SCAN;SCAN TIME;SMOOTHING;I/O DEVICE;H/W OPTIONS;I/O ADDRESS;SIGNAL CONDITIONING;LOW EGU LIMIT;HIGH EGU LIMIT;EGU TAG;INITIAL A/M STATUS;ALARM ENABLE;ALARM AREA(S);LO LO ALARM LIMIT;LO ALARM LIMIT;HI ALARM LIMIT;HI HI ALARM LIMIT;ROC ALARM LIMIT;DEAD BAND;ALARM PRIORITY;ENABLE OUTPUT;SECURITY AREA 1;SECURITY AREA 2;SECURITY AREA 3;ALARM AREA 1;ALARM AREA 2;ALARM AREA 3;ALARM AREA 4;ALARM AREA 5;ALARM AREA 6;ALARM AREA 7;ALARM AREA 8;ALARM AREA 9;ALARM AREA 10;ALARM AREA 11;ALARM AREA 12;ALARM AREA 13;ALARM AREA 14;ALARM AREA 15;USER FIELD 1;USER FIELD 2;ESIG TYPE;ESIG ALLOW CONT USE;ESIG XMPT ALARM ACK;ESIG UNSIGNED WRITES;PDR Update Rate;PDR Access Time;PDR Deadband;PDR Latch;PDR Disable Output;PDR Array Length;Hist Description;Hist Collect;Hist Interval;Hist Offset;Hist Time Res;Hist Compress;Hist Deadband;Hist Comp Type;Hist Comp Time;Scale Enabled;Scale Clamping;Scale Use EGU;Scale Raw Low;Scale Raw High;Scale Low;Scale High]
!A_NAME;A_TAG;A_NEXT;A_DESC;A_ISCAN;A_SCANT;A_SMOTH;A_IODV;A_IOHT;A_IOAD;A_IOSC;A_ELO;A_EHI;A_EGUDESC;A_IAM;A_IENAB;A_ADI;A_LOLO;A_LO;A_HI;A_HIHI;A_ROC;A_DBAND;A_PRI;A_EOUT;A_SA1;A_SA2;A_SA3;A_AREA1;A_AREA2;A_AREA3;A_AREA4;A_AREA5;A_AREA6;A_AREA7;A_AREA8;A_AREA9;A_AREA10;A_AREA11;A_AREA12;A_AREA13;A_AREA14;A_AREA15;A_ALMEXT1;A_ALMEXT2;A_ESIGTYPE;A_ESIGCONT;A_ESIGACK;A_ESIGTRAP;A_PDR_UPDATERATE;A_PDR_ACCESSTIME;A_PDR_DEADBAND;A_PDR_LATCHDATA;A_PDR_DISABLEOUT;A_PDR_ARRAYLENGTH;A_HIST_DESC;A_HIST_COLLECT;A_HIST_INTERVAL;A_HIST_OFFSET;A_HIST_TIMERES;A_HIST_COMPRESS;A_HIST_DEADBAND;A_HIST_COMPTYPE;A_HIST_COMPTIME;A_SCALE_ENABLED;A_SCALE_CLAMP;A_SCALE_USEEGU;A_SCALE_RAWLOW;A_SCALE_RAWHIGH;A_SCALE_LOW;A_SCALE_HIGH!
"AR";"MEL200_T251_DATABLOCK";"Datablok tank 251";"SIX";"";"DECIMAL";"PLC01:DB0083,W0994";"SINT";"0,00";"100,00";"nr";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"MEL200_T250_VTUDVEJ";"Holdevægt tank udvejning";"SIX";"";"DECIMAL";"PLC01:DB0083,D0954";"FLT";"0,00";"100,00";"kg";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"600AV123SV";"Stopventil CIP til mixer  setpunkter";"SIX";"";"DECIMAL";"PLC01:DB0024,W0980";"NLIN";"0";"100";"";"YES";"DISABLE";"NONE";"SVS600_SUP";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AR";"S1SV";"Fyldning aktiv række 1 setpunkter";"SIX";"";"DECIMAL";"PLC01:DB0034,W0310";"SINT";"0,00";"100,00";"";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"MEL200_T250_RVAREID";"RåvareID tank 250";"SIX";"";"DECIMAL";"PLC01:DB0083,D0946";"SINT";"0,00";"100,00";"nr";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"MEL200_T250_DISP09";"Disponibel";"SIX";"";"DECIMAL";"PLC01:DB0083,D0990";"FLT";"0,00";"100,00";"xxx";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"600AV130SV";"Sovs til mixer  setpunkter";"SIX";"";"DECIMAL";"PLC01:DB0024,W2548";"NLIN";"0";"100";"";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AR";"MEL200_T250_DISP08";"Disponibel";"SIX";"";"DECIMAL";"PLC01:DB0083,D0986";"FLT";"0,00";"100,00";"xxx";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"MEL200_T250_DISP07";"Disponibel";"SIX";"";"DECIMAL";"PLC01:DB0083,D0982";"FLT";"0,00";"100,00";"xxx";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"MEL200_T250_DISP06";"Disponibel";"SIX";"";"DECIMAL";"PLC01:DB0083,D0978";"FLT";"0,00";"100,00";"xxx";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"600AV131SV";"Stop ventil CIP til mixer  setpunkter";"SIX";"";"DECIMAL";"PLC01:DB0024,W2562";"NLIN";"0";"100";"";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AR";"MEL200_T250_DISP05";"Disponibel";"SIX";"";"DECIMAL";"PLC01:DB0083,D0974";"FLT";"0,00";"100,00";"xxx";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"MEL200_T250_DISP04";"Disponibel";"SIX";"";"DECIMAL";"PLC01:DB0083,D0970";"FLT";"0,00";"100,00";"xxx";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"MEL200_T250_DISP03";"Disponibel";"SIX";"";"DECIMAL";"PLC01:DB0083,D0966";"FLT";"0,00";"100,00";"xxx";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"600AV133SV";"Stop ventil CIP til mixer  setpunkter";"SIX";"";"DECIMAL";"PLC01:DB0024,W2240";"NLIN";"0";"100";"";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AR";"MEL200_T250_DISP02";"Disponibel";"SIX";"";"DECIMAL";"PLC01:DB0083,D0962";"FLT";"0,00";"100,00";"xxx";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"MEL200_T250_DISP01";"Disponibel";"SIX";"";"DECIMAL";"PLC01:DB0083,D0958";"FLT";"0,00";"100,00";"xxx";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"MEL200_T250_DATABLOCK";"Datablok tank 250";"SIX";"";"DECIMAL";"PLC01:DB0083,W0944";"SINT";"0,00";"100,00";"nr";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"600AV140SV";"Sovs 600 til Mixer 335  setpunkter";"SIX";"";"DECIMAL";"PLC01:DB0024,W3416";"SINT";"0";"100";"";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AR";"MEL200_T249_VTUDVEJ";"Holdevægt tank udvejning";"SIX";"";"DECIMAL";"PLC01:DB0083,D0904";"FLT";"0,00";"100,00";"kg";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"MEL200_T249_VTKONTROL";"Holdevægt tank kontrol";"SIX";"";"DECIMAL";"PLC01:DB0083,D0900";"FLT";"0,00";"100,00";"kg";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"MEL200_T249_RVAREID";"RåvareID tank 249";"SIX";"";"DECIMAL";"PLC01:DB0083,D0896";"SINT";"0,00";"100,00";"nr";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"600AV141SV";"Stopventil CIP til Mixer 335  setpunkter";"SIX";"";"DECIMAL";"PLC01:DB0024,W3444";"SINT";"0";"100";"";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AR";"MEL200_T249_DISP09";"Disponibel";"SIX";"";"DECIMAL";"PLC01:DB0083,D0940";"FLT";"0,00";"100,00";"xxx";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"MEL200_T249_DISP08";"Disponibel";"SIX";"";"DECIMAL";"PLC01:DB0083,D0936";"FLT";"0,00";"100,00";"xxx";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"MEL200_T249_DISP07";"Disponibel";"SIX";"";"DECIMAL";"PLC01:DB0083,D0932";"FLT";"0,00";"100,00";"xxx";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"600AV142SV";"Stopventil Sovs 600  til Mixer 335  setp";"SIX";"";"DECIMAL";"PLC01:DB0024,W3430";"SINT";"0";"100";"";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AR";"MEL200_T249_DISP06";"Disponibel";"SIX";"";"DECIMAL";"PLC01:DB0083,D0928";"FLT";"0,00";"100,00";"xxx";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"MEL200_T249_DISP05";"Disponibel";"SIX";"";"DECIMAL";"PLC01:DB0083,D0924";"FLT";"0,00";"100,00";"xxx";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"MEL200_T249_DISP04";"Disponibel";"SIX";"";"DECIMAL";"PLC01:DB0083,D0920";"FLT";"0,00";"100,00";"xxx";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"600AV143SV";"Stopventil CIP til Mixer 335  setpunkter";"SIX";"";"DECIMAL";"PLC01:DB0024,W3458";"SINT";"0";"100";"";"YES";"DISABLE";"NONE";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AR";"MEL200_T249_DISP03";"Disponibel";"SIX";"";"DECIMAL";"PLC01:DB0083,D0916";"FLT";"0,00";"100,00";"xxx";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"MEL200_T249_DISP02";"Disponibel";"SIX";"";"DECIMAL";"PLC01:DB0083,D0912";"FLT";"0,00";"100,00";"xxx";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"MEL200_T249_DISP01";"Disponibel";"SIX";"";"DECIMAL";"PLC01:DB0083,D0908";"FLT";"0,00";"100,00";"xxx";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"600AV300SV";"Kold brugsvand til sovs  setpunkter";"SIX";"";"DECIMAL";"PLC01:DB0024,W0994";"NLIN";"0";"100";"";"YES";"DISABLE";"NONE";"SVS600_SUP";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AR";"MEL200_T249_DATABLOCK";"Datablok tank 249";"SIX";"";"DECIMAL";"PLC01:DB0083,W0894";"SINT";"0,00";"100,00";"nr";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"MEL200_T248_VTUDVEJ";"Holdevægt tank udvejning";"SIX";"";"DECIMAL";"PLC01:DB0083,D0854";"FLT";"0,00";"100,00";"kg";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"MEL200_T248_VTKONTROL";"Holdevægt tank kontrol";"SIX";"";"DECIMAL";"PLC01:DB0083,D0850";"FLT";"0,00";"100,00";"kg";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"600AV350SV";"Varm brugsvand til sovs  setpunkter";"SIX";"";"DECIMAL";"PLC01:DB0024,W1008";"NLIN";"0";"100";"";"YES";"DISABLE";"NONE";"SVS600_SUP";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AR";"MEL200_T248_RVAREID";"RåvareID tank 248";"SIX";"";"DECIMAL";"PLC01:DB0083,D0846";"SINT";"0,00";"100,00";"nr";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"MEL200_T248_DISP09";"Disponibel";"SIX";"";"DECIMAL";"PLC01:DB0083,D0890";"FLT";"0,00";"100,00";"xxx";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"MEL200_T248_DISP08";"Disponibel";"SIX";"";"DECIMAL";"PLC01:DB0083,D0886";"FLT";"0,00";"100,00";"xxx";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"600AV700SV";"CIP rute til sovsetilberedning  setpunkt";"SIX";"";"DECIMAL";"PLC01:DB0024,W1022";"NLIN";"0";"100";"";"YES";"DISABLE";"NONE";"SVS600_SUP";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65 535";"0";"100"
"AR";"MEL200_T248_DISP07";"Disponibel";"SIX";"";"DECIMAL";"PLC01:DB0083,D0882";"FLT";"0,00";"100,00";"xxx";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"MEL200_T248_DISP06";"Disponibel";"SIX";"";"DECIMAL";"PLC01:DB0083,D0878";"FLT";"0,00";"100,00";"xxx";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
"AR";"MEL200_T248_DISP05";"Disponibel";"SIX";"";"DECIMAL";"PLC01:DB0083,D0874";"FLT";"0,00";"100,00";"xxx";"YES";"DISABLE";"NONE";"MEL200_OPE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"YES";"NO";"REJECT";"1 000";"300 000";"0";"NO";"NO";"0";"";"NO";"5 000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,00";"65 535,00";"0,00";"100,00"
